session_id,user_id,session_start,device,Landing_page,exit_page
SES_01172,USR_00334,2025-11-02 08:54:54,mobile,Home,Cart
SES_01173,USR_00525,2025-12-18 20:25:15,mobile,Category,Checkout
SES_01174,USR_00795,2025-02-22 18:55:10,mobile,Home,Category
SES_01175,USR_00538,2025-10-01 01:45:28,mobile,Ad_pdp,landing
SES_01176,USR_00214,2025-08-28 21:48:42,mobile,Home,landing
SES_01177,USR_00848,2025-03-14 11:05:16,mobile,Category,landing
SES_01178,USR_00659,2025-12-23 17:11:07,mobile,Home,Thank_you
SES_01179,USR_00169,2025-05-13 19:03:03,tablet,Category,Category
SES_01180,USR_00077,2025-09-19 20:41:25,laptop,Home,Cart
SES_01181,USR_00365,2025-12-23 16:48:31,mobile,Ad_pdp,landing
SES_01182,USR_00984,2025-03-30 06:31:47,mobile,Home,Category
SES_01183,USR_00386,2025-08-28 14:11:56,mobile,Ad_pdp,Thank_you
SES_01184,USR_00027,2025-08-13 21:36:21,tablet,Category,landing
SES_01185,USR_00004,2025-05-08 20:53:23,mobile,Category,landing
SES_01186,USR_00474,2025-09-10 23:04:34,laptop,Home,Category
SES_01187,USR_00577,2025-06-27 07:52:53,mobile,Home,landing
SES_01188,USR_00299,2025-11-19 02:01:10,mobile,Home,Thank_you
SES_01189,USR_00384,2025-11-29 07:39:49,mobile,Category,Product
SES_01190,USR_00543,2025-07-25 20:20:52,tablet,Category,Product
SES_01191,USR_00831,2025-09-26 04:00:02,mobile,Home,landing
SES_01192,USR_00614,2025-10-23 09:44:59,mobile,Home,landing
SES_01193,USR_00841,2025-01-21 02:09:20,mobile,Home,Category
SES_01194,USR_00087,2025-07-13 05:29:06,tablet,Category,Product
SES_01195,USR_00238,2025-03-31 01:51:17,mobile,Home,landing
SES_01196,USR_00944,2025-01-18 07:00:24,mobile,Home,landing
SES_01197,USR_00933,2025-06-07 04:47:15,mobile,Home,landing
SES_01198,USR_00082,2025-01-19 13:16:53,mobile,Category,landing
SES_01199,USR_00564,2025-11-08 08:19:49,mobile,Home,Cart
SES_01200,USR_00636,2025-04-22 14:39:20,mobile,Home,Checkout
SES_01201,USR_00300,2025-03-07 20:55:44,mobile,Home,landing
SES_01202,USR_00443,2025-10-06 02:46:05,mobile,Home,Cart
SES_01203,USR_00997,2025-08-27 14:23:42,mobile,Home,Category
SES_01204,USR_00013,2025-10-26 22:41:45,mobile,Home,landing
SES_01205,USR_00445,2025-04-22 16:10:05,mobile,Home,Product
SES_01206,USR_00602,2025-07-23 11:08:50,mobile,Product,Product
SES_01207,USR_00097,2025-10-25 17:50:51,mobile,Product,Product
SES_01208,USR_00066,2025-05-24 21:29:27,mobile,Home,Category
SES_01209,USR_00613,2025-12-04 22:04:18,mobile,Category,landing
SES_01210,USR_00770,2025-10-31 01:35:13,mobile,Home,Checkout
SES_01211,USR_00442,2025-02-15 20:46:37,mobile,Ad_pdp,Category
SES_01212,USR_00192,2025-09-15 01:30:35,mobile,Category,landing
SES_01213,USR_00861,2025-07-14 18:45:05,mobile,Home,landing
SES_01214,USR_00776,2025-01-11 03:24:32,mobile,Category,Cart
SES_01215,USR_00133,2025-07-24 00:51:12,mobile,Home,landing
SES_01216,USR_00688,2025-06-16 07:06:21,mobile,Home,landing
SES_01217,USR_00692,2025-05-17 14:29:28,mobile,Home,Category
SES_01218,USR_00184,2025-04-10 23:00:30,mobile,Ad_pdp,landing
SES_01219,USR_00499,2025-07-18 09:16:01,mobile,Home,landing
SES_01220,USR_00333,2025-03-26 13:55:09,tablet,Category,Product
SES_01221,USR_00466,2025-05-19 07:50:53,mobile,Category,landing
SES_01222,USR_00690,2025-01-26 14:50:14,mobile,Home,Cart
SES_01223,USR_00141,2025-11-23 12:14:59,mobile,Home,landing
SES_01224,USR_00980,2025-10-24 09:17:38,mobile,Home,landing
SES_01225,USR_00177,2025-03-05 15:57:47,mobile,Home,Cart
SES_01226,USR_00191,2025-08-14 10:16:51,mobile,Home,Product
SES_01227,USR_00561,2025-12-15 19:03:01,mobile,Category,Checkout
SES_01228,USR_00816,2025-10-27 05:52:32,mobile,Home,landing
SES_01229,USR_00622,2025-08-27 13:49:03,mobile,Home,landing
SES_01230,USR_00500,2025-03-16 08:59:38,mobile,Home,Product
SES_01231,USR_00200,2025-12-29 05:11:01,mobile,Home,Product
SES_01232,USR_00783,2025-04-02 02:38:26,mobile,Home,landing
SES_01233,USR_00761,2025-09-08 18:16:57,mobile,Category,landing
SES_01234,USR_00649,2025-10-28 06:13:52,mobile,Home,Product
SES_01235,USR_00306,2025-11-10 10:06:00,mobile,Category,landing
SES_01236,USR_00933,2025-09-28 10:23:03,mobile,Home,Cart
SES_01237,USR_00893,2025-01-28 17:06:54,mobile,Category,Category
SES_01238,USR_00354,2025-03-28 11:02:35,mobile,Category,Category
SES_01239,USR_00322,2025-06-07 10:08:19,mobile,Category,Category
SES_01240,USR_00981,2025-09-03 13:14:36,laptop,Category,landing
SES_01241,USR_00366,2025-09-21 20:25:52,mobile,Category,landing
SES_01242,USR_00806,2025-10-22 15:50:12,tablet,Category,Category
SES_01243,USR_00205,2025-02-27 10:42:29,mobile,Category,landing
SES_01244,USR_00520,2025-04-11 18:16:31,mobile,Home,landing
SES_01245,USR_00413,2025-04-28 06:06:53,mobile,Home,Cart
SES_01246,USR_00514,2025-02-21 11:48:03,mobile,Home,landing
SES_01247,USR_00028,2025-01-18 01:29:57,mobile,Category,Checkout
SES_01248,USR_00961,2025-11-24 19:45:23,mobile,Category,landing
SES_01249,USR_00136,2025-10-05 05:37:54,mobile,Product,Product
SES_01250,USR_00615,2025-08-15 17:22:19,mobile,Home,Category
SES_01251,USR_00716,2025-03-22 04:05:52,mobile,Category,Category
SES_01252,USR_00797,2025-03-20 05:58:53,mobile,Home,Checkout
SES_01253,USR_00990,2025-04-16 01:25:43,mobile,Home,Product
SES_01254,USR_00656,2025-03-02 02:56:52,mobile,Home,landing
SES_01255,USR_00615,2025-01-05 18:29:42,mobile,Home,landing
SES_01256,USR_00255,2025-08-06 02:22:28,tablet,Category,Category
SES_01257,USR_00520,2025-01-16 23:38:26,mobile,Home,Cart
SES_01258,USR_00636,2025-12-24 11:56:12,mobile,Category,Product
SES_01259,USR_00845,2025-04-10 09:28:16,mobile,Home,landing
SES_01260,USR_00959,2025-03-10 03:40:20,mobile,Home,landing
SES_01261,USR_00077,2025-10-17 18:23:57,mobile,Home,landing
SES_01262,USR_00411,2025-02-20 05:26:11,laptop,Home,Category
SES_01263,USR_00679,2025-06-17 05:15:41,mobile,Category,landing
SES_01264,USR_00059,2025-04-09 14:31:38,laptop,Category,Category
SES_01265,USR_00753,2025-04-23 13:25:34,tablet,Category,landing
SES_01266,USR_00401,2025-04-15 13:56:20,mobile,Product,Checkout
SES_01267,USR_00403,2025-12-16 03:30:46,mobile,Home,landing
SES_01268,USR_00137,2025-08-21 07:44:34,laptop,Category,Category
SES_01269,USR_00336,2025-01-03 23:49:20,mobile,Home,Cart
SES_01270,USR_00641,2025-01-31 03:27:40,laptop,Home,Checkout
SES_01271,USR_00726,2025-01-05 14:31:26,mobile,Home,landing
SES_01272,USR_00665,2025-03-23 08:00:06,tablet,Home,Product
SES_01273,USR_00858,2025-04-24 07:45:10,mobile,Category,landing
SES_01274,USR_00894,2025-09-29 13:14:10,laptop,Home,Cart
SES_01275,USR_00530,2025-08-13 15:11:07,mobile,Home,landing
SES_01276,USR_00467,2025-01-18 04:24:48,mobile,Product,landing
SES_01277,USR_00433,2025-06-14 23:12:43,mobile,Home,Category
SES_01278,USR_00979,2025-08-26 18:13:54,tablet,Home,Category
SES_01279,USR_00144,2025-08-13 13:40:13,tablet,Home,landing
SES_01280,USR_00604,2025-09-11 23:22:33,mobile,Home,landing
SES_01281,USR_00102,2025-11-08 19:55:33,mobile,Home,Checkout
SES_01282,USR_00450,2025-04-28 23:50:38,mobile,Home,landing
SES_01283,USR_00175,2025-03-27 14:09:44,mobile,Category,Category
SES_01284,USR_00800,2025-07-30 14:52:30,laptop,Home,Thank_you
SES_01285,USR_00284,2025-05-11 20:40:17,tablet,Category,Category
SES_01286,USR_00964,2025-11-03 04:26:41,mobile,Home,Checkout
SES_01287,USR_00284,2025-07-09 15:34:57,mobile,Category,Product
SES_01288,USR_00456,2025-03-04 16:14:16,mobile,Category,landing
SES_01289,USR_00851,2025-05-23 22:01:48,mobile,Product,Category
SES_01290,USR_00099,2025-11-20 15:09:17,mobile,Home,Category
SES_01291,USR_00913,2025-07-05 18:11:30,mobile,Home,Category
SES_01292,USR_00872,2025-01-12 16:51:04,mobile,Home,landing
SES_01293,USR_00662,2025-10-12 08:12:32,mobile,Product,landing
SES_01294,USR_00524,2025-07-23 23:24:36,mobile,Product,landing
SES_01295,USR_00984,2025-08-15 20:31:55,mobile,Ad_pdp,landing
SES_01296,USR_00664,2025-11-25 20:41:33,mobile,Home,Category
SES_01297,USR_00916,2025-11-18 12:16:03,mobile,Home,Cart
SES_01298,USR_00712,2025-10-22 14:12:07,mobile,Home,Category
SES_01299,USR_00253,2025-02-22 17:05:11,mobile,Home,Cart
SES_01300,USR_00735,2025-10-21 19:32:24,tablet,Home,Product
SES_01301,USR_00260,2025-08-03 02:53:57,tablet,Product,landing
SES_01302,USR_00382,2025-02-21 14:16:49,mobile,Category,landing
SES_01303,USR_00045,2025-11-29 22:27:14,mobile,Category,Thank_you
SES_01304,USR_00919,2025-06-16 10:46:54,mobile,Ad_pdp,Category
SES_01305,USR_00746,2025-09-13 09:19:31,mobile,Home,Product
SES_01306,USR_00480,2025-10-08 16:30:52,mobile,Product,landing
SES_01307,USR_00355,2025-12-27 08:07:33,mobile,Category,Category
SES_01308,USR_00830,2025-04-01 00:31:28,mobile,Home,landing
SES_01309,USR_00056,2025-03-05 05:04:09,mobile,Category,landing
SES_01310,USR_00631,2025-08-29 16:00:43,mobile,Category,Cart
SES_01311,USR_00432,2025-09-12 00:47:00,laptop,Home,Category
SES_01312,USR_00564,2025-08-02 08:33:31,laptop,Home,Category
SES_01313,USR_00399,2025-11-16 05:38:25,mobile,Category,landing
SES_01314,USR_00530,2025-10-01 02:06:13,tablet,Category,Category
SES_01315,USR_00084,2025-02-12 16:25:22,mobile,Home,landing
SES_01316,USR_00312,2025-05-25 22:36:29,tablet,Category,Category
SES_01317,USR_00674,2025-04-12 10:42:23,mobile,Home,Checkout
SES_01318,USR_00149,2025-08-17 00:14:16,tablet,Category,Product
SES_01319,USR_00897,2025-05-27 12:46:58,mobile,Home,Product
SES_01320,USR_00825,2025-09-02 09:42:49,mobile,Home,Cart
SES_01321,USR_00076,2025-11-27 08:52:00,laptop,Category,Category
SES_01322,USR_00675,2025-11-06 13:22:37,mobile,Home,Category
SES_01323,USR_00098,2025-12-08 00:08:54,mobile,Home,Category
SES_01324,USR_00216,2025-10-25 01:55:29,laptop,Product,Category
SES_01325,USR_00647,2025-02-23 19:49:41,mobile,Home,Product
SES_01326,USR_00249,2025-01-05 02:01:58,mobile,Home,Category
SES_01327,USR_00769,2025-05-22 04:53:24,mobile,Home,landing
SES_01328,USR_00388,2025-02-20 17:10:03,mobile,Product,landing
SES_01329,USR_00794,2025-03-05 23:29:45,laptop,Product,Category
SES_01330,USR_00986,2025-06-01 19:47:10,mobile,Home,Product
SES_01331,USR_00888,2025-12-30 17:08:57,mobile,Product,landing
SES_01332,USR_00199,2025-09-21 02:31:46,mobile,Product,Category
SES_01333,USR_00724,2025-10-05 19:43:18,tablet,Ad_pdp,Thank_you
SES_01334,USR_00022,2025-12-03 03:55:19,mobile,Category,Category
SES_01335,USR_00110,2025-03-04 03:25:52,mobile,Category,Category
SES_01336,USR_00829,2025-12-10 20:45:11,mobile,Home,Category
SES_01337,USR_00934,2025-10-21 14:15:00,tablet,Home,Cart
SES_01338,USR_00054,2025-04-21 00:49:31,laptop,Product,Product
SES_01339,USR_00941,2025-01-11 13:04:00,laptop,Product,Cart
SES_01340,USR_00822,2025-05-29 06:43:15,mobile,Home,Cart
SES_01341,USR_00270,2025-02-01 09:52:56,mobile,Ad_pdp,Category
SES_01342,USR_00328,2025-12-30 13:16:58,mobile,Home,Product
SES_01343,USR_00973,2025-05-10 01:48:54,mobile,Home,landing
SES_01344,USR_00635,2025-05-30 12:57:20,mobile,Product,Category
SES_01345,USR_00760,2025-08-29 12:28:04,mobile,Product,Thank_you
SES_01346,USR_00708,2025-10-14 22:54:25,mobile,Home,Category
SES_01347,USR_00686,2025-05-14 18:19:42,mobile,Home,Product
SES_01348,USR_00232,2025-11-02 09:31:11,mobile,Category,Product
SES_01349,USR_00750,2025-09-13 03:35:35,mobile,Ad_pdp,Category
SES_01350,USR_00101,2025-12-08 12:57:33,mobile,Home,landing
SES_01351,USR_00584,2025-07-22 21:50:57,mobile,Home,Checkout
SES_01352,USR_00207,2025-09-14 08:53:14,tablet,Category,landing
SES_01353,USR_00965,2025-05-13 08:43:05,mobile,Category,landing
SES_01354,USR_00650,2025-10-05 07:35:35,mobile,Category,Thank_you
SES_01355,USR_00714,2025-09-17 09:24:15,mobile,Home,landing
SES_01356,USR_00429,2025-12-16 04:04:41,mobile,Product,landing
SES_01357,USR_00201,2025-01-23 06:57:04,mobile,Product,landing
SES_01358,USR_00643,2025-07-05 02:34:33,mobile,Home,Checkout
SES_01359,USR_00437,2025-05-21 11:50:28,mobile,Product,Product
SES_01360,USR_00096,2025-03-10 14:36:27,mobile,Home,Cart
SES_01361,USR_00170,2025-01-15 23:31:41,laptop,Ad_pdp,landing
SES_01362,USR_00296,2025-05-29 02:16:26,mobile,Product,Checkout
SES_01363,USR_00966,2025-10-16 21:21:27,mobile,Ad_pdp,Cart
SES_01364,USR_00367,2025-10-19 10:14:36,mobile,Home,Category
SES_01365,USR_00995,2025-03-21 02:12:20,mobile,Category,Category
SES_01366,USR_00676,2025-05-22 07:02:47,mobile,Home,Product
SES_01367,USR_00163,2025-12-15 02:49:50,mobile,Product,Cart
SES_01368,USR_00005,2025-02-18 18:21:16,mobile,Home,Category
SES_01369,USR_00251,2025-11-11 08:15:02,mobile,Home,Thank_you
SES_01370,USR_00260,2025-12-23 02:26:33,mobile,Home,landing
SES_01371,USR_00142,2025-03-11 15:10:06,laptop,Category,Cart
SES_01372,USR_00690,2025-08-16 12:25:09,laptop,Home,landing
SES_01373,USR_00591,2025-08-19 04:10:31,mobile,Home,Cart
SES_01374,USR_00198,2025-12-05 14:09:44,tablet,Home,landing
SES_01375,USR_00066,2025-07-09 14:24:32,mobile,Home,Product
SES_01376,USR_00679,2025-09-26 08:24:43,mobile,Home,Cart
SES_01377,USR_00535,2025-02-04 12:25:24,mobile,Home,landing
SES_01378,USR_00562,2025-09-08 02:14:58,laptop,Home,landing
SES_01379,USR_00234,2025-07-09 09:14:41,mobile,Home,landing
SES_01380,USR_00334,2025-08-26 10:55:01,tablet,Home,Category
SES_01381,USR_00975,2025-06-08 23:08:27,mobile,Home,landing
SES_01382,USR_00812,2025-11-11 02:46:52,mobile,Ad_pdp,Checkout
SES_01383,USR_01000,2025-05-03 14:06:22,tablet,Home,Checkout
SES_01384,USR_00486,2025-06-23 01:09:16,mobile,Product,Category
SES_01385,USR_00723,2025-06-20 22:44:40,mobile,Ad_pdp,landing
SES_01386,USR_00271,2025-05-12 03:42:58,mobile,Category,landing
SES_01387,USR_00154,2025-08-07 10:39:51,mobile,Home,landing
SES_01388,USR_00069,2025-05-08 04:49:00,mobile,Category,Category
SES_01389,USR_00396,2025-09-05 05:56:57,mobile,Home,Category
SES_01390,USR_00561,2025-01-09 15:56:20,mobile,Product,Category
SES_01391,USR_00420,2025-08-10 21:43:39,mobile,Home,landing
SES_01392,USR_00673,2025-04-28 11:16:03,mobile,Home,landing
SES_01393,USR_00443,2025-04-26 13:41:34,mobile,Home,Product
SES_01394,USR_00827,2025-03-11 06:45:47,tablet,Home,landing
SES_01395,USR_00864,2025-10-27 17:39:15,mobile,Home,landing
SES_01396,USR_00409,2025-08-21 11:14:11,tablet,Home,landing
SES_01397,USR_00445,2025-04-17 02:06:54,mobile,Category,landing
SES_01398,USR_00308,2025-01-28 08:23:30,mobile,Home,Cart
SES_01399,USR_00092,2025-10-03 10:12:47,mobile,Product,Cart
SES_01400,USR_00193,2025-05-26 14:43:47,mobile,Home,Product
SES_01401,USR_00521,2025-06-08 01:39:34,mobile,Category,landing
SES_01402,USR_00074,2025-01-12 07:19:41,mobile,Home,Category
SES_01403,USR_00645,2025-12-18 13:36:40,mobile,Category,Category
SES_01404,USR_00217,2025-09-03 09:02:12,mobile,Category,Cart
SES_01405,USR_00898,2025-07-25 17:07:43,laptop,Home,Checkout
SES_01406,USR_00087,2025-10-09 06:45:11,mobile,Home,landing
SES_01407,USR_00834,2025-11-19 10:43:59,mobile,Ad_pdp,Category
SES_01408,USR_00028,2025-09-20 19:46:41,mobile,Product,Cart
SES_01409,USR_00364,2025-11-25 02:40:19,laptop,Ad_pdp,landing
SES_01410,USR_00930,2025-02-22 02:31:53,mobile,Category,Category
SES_01411,USR_00203,2025-01-09 16:36:31,mobile,Home,Category
SES_01412,USR_00377,2025-05-18 02:38:41,mobile,Product,landing
SES_01413,USR_00907,2025-07-27 04:51:37,tablet,Home,landing
SES_01414,USR_00958,2025-08-08 10:52:52,mobile,Home,landing
SES_01415,USR_00173,2025-11-08 02:06:19,mobile,Home,landing
SES_01416,USR_00120,2025-02-22 20:44:01,tablet,Ad_pdp,Category
SES_01417,USR_00470,2025-12-26 15:39:38,laptop,Home,Product
SES_01418,USR_00854,2025-12-12 12:09:09,mobile,Home,Category
SES_01419,USR_00461,2025-11-27 01:30:58,mobile,Home,landing
SES_01420,USR_00682,2025-11-09 20:02:17,mobile,Product,landing
SES_01421,USR_00312,2025-05-16 02:05:42,mobile,Home,Product
SES_01422,USR_00121,2025-10-20 23:15:21,mobile,Home,Product
SES_01423,USR_00826,2025-05-07 16:39:16,tablet,Ad_pdp,landing
SES_01424,USR_00895,2025-11-07 10:03:22,mobile,Product,landing
SES_01425,USR_00456,2025-03-29 10:22:59,laptop,Home,landing
SES_01426,USR_00765,2025-05-28 07:21:42,mobile,Ad_pdp,landing
SES_01427,USR_00071,2025-09-01 11:22:17,laptop,Home,landing
SES_01428,USR_00065,2025-11-11 06:44:07,mobile,Category,landing
SES_01429,USR_00312,2025-01-26 14:01:04,laptop,Product,landing
SES_01430,USR_00510,2025-08-09 22:19:17,mobile,Category,Category
SES_01431,USR_00787,2025-11-12 11:46:56,mobile,Home,landing
SES_01432,USR_00729,2025-01-05 05:07:44,mobile,Home,Cart
SES_01433,USR_00201,2025-04-10 19:48:56,mobile,Category,landing
SES_01434,USR_00685,2025-03-05 13:01:42,mobile,Home,landing
SES_01435,USR_00435,2025-07-07 11:32:07,mobile,Home,landing
SES_01436,USR_00494,2025-10-24 08:17:44,mobile,Home,landing
SES_01437,USR_00917,2025-04-21 23:44:39,laptop,Home,Product
SES_01438,USR_00974,2025-01-12 21:19:31,mobile,Home,Category
SES_01439,USR_00263,2025-04-19 12:33:37,laptop,Category,Category
SES_01440,USR_00525,2025-10-07 02:26:44,mobile,Home,Cart
SES_01441,USR_00639,2025-05-11 17:35:31,mobile,Home,landing
SES_01442,USR_00922,2025-03-05 18:26:44,tablet,Home,Product
SES_01443,USR_00064,2025-10-08 03:53:51,laptop,Home,landing
SES_01444,USR_00688,2025-08-26 01:27:14,tablet,Ad_pdp,Product
SES_01445,USR_00363,2025-05-03 21:20:21,mobile,Ad_pdp,Cart
SES_01446,USR_00875,2025-10-01 18:31:43,tablet,Category,Category
SES_01447,USR_00372,2025-02-20 03:10:49,mobile,Home,landing
SES_01448,USR_00693,2025-12-20 01:27:24,tablet,Ad_pdp,Cart
SES_01449,USR_00584,2025-08-19 05:14:05,mobile,Home,Category
SES_01450,USR_00968,2025-12-14 13:52:45,mobile,Home,landing
SES_01451,USR_00785,2025-08-03 01:05:55,mobile,Home,Thank_you
SES_01452,USR_00847,2025-06-24 19:02:25,mobile,Home,Cart
SES_01453,USR_00604,2025-07-28 18:58:48,laptop,Home,Product
SES_01454,USR_00052,2025-07-29 14:00:52,mobile,Product,Checkout
SES_01455,USR_00764,2025-04-07 09:51:05,mobile,Home,Category
SES_01456,USR_00181,2025-12-07 21:19:19,mobile,Category,landing
SES_01457,USR_00665,2025-01-09 22:03:34,mobile,Home,landing
SES_01458,USR_00801,2025-08-07 12:10:42,tablet,Category,landing
SES_01459,USR_00906,2025-10-13 21:06:55,mobile,Home,landing
SES_01460,USR_00272,2025-07-26 19:32:29,mobile,Home,landing
SES_01461,USR_00584,2025-06-03 02:04:17,mobile,Home,Checkout
SES_01462,USR_00796,2025-07-03 03:12:35,laptop,Category,Product
SES_01463,USR_00841,2025-01-31 21:54:15,laptop,Home,Category
SES_01464,USR_00884,2025-11-16 08:00:33,mobile,Home,Category
SES_01465,USR_00414,2025-03-15 15:21:39,mobile,Home,Product
SES_01466,USR_00873,2025-03-29 10:03:59,mobile,Product,Product
SES_01467,USR_00206,2025-04-13 22:27:57,mobile,Home,landing
SES_01468,USR_00288,2025-06-03 00:24:45,laptop,Category,Category
SES_01469,USR_00025,2025-05-28 18:21:49,mobile,Home,Category
SES_01470,USR_00096,2025-08-29 09:25:17,mobile,Home,Thank_you
SES_01471,USR_00872,2025-10-27 12:34:38,tablet,Home,Checkout
SES_01472,USR_00097,2025-04-02 12:26:37,mobile,Home,Checkout
SES_01473,USR_00851,2025-01-16 17:38:56,laptop,Category,Category
SES_01474,USR_00018,2025-03-21 08:57:58,mobile,Category,landing
SES_01475,USR_00083,2025-01-17 22:32:02,tablet,Home,landing
SES_01476,USR_00957,2025-05-05 21:30:19,mobile,Category,Category
SES_01477,USR_00689,2025-10-03 14:31:23,mobile,Home,Product
SES_01478,USR_00916,2025-11-25 23:05:30,mobile,Category,Category
SES_01479,USR_00587,2025-02-01 00:39:14,mobile,Home,landing
SES_01480,USR_00989,2025-03-04 15:09:41,mobile,Home,landing
SES_01481,USR_00777,2025-09-06 16:05:22,mobile,Home,Product
SES_01482,USR_00842,2025-10-13 05:17:37,tablet,Home,landing
SES_01483,USR_00026,2025-01-13 19:02:26,mobile,Home,landing
SES_01484,USR_00890,2025-08-27 02:32:36,mobile,Home,Product
SES_01485,USR_00640,2025-05-09 11:29:13,laptop,Ad_pdp,Category
SES_01486,USR_00750,2025-12-06 15:43:21,tablet,Product,landing
SES_01487,USR_00519,2025-10-21 16:17:59,mobile,Product,landing
SES_01488,USR_00627,2025-09-25 11:31:46,mobile,Home,Product
SES_01489,USR_00122,2025-11-16 17:10:40,mobile,Ad_pdp,Category
SES_01490,USR_00165,2025-09-16 21:43:02,mobile,Ad_pdp,landing
SES_01491,USR_00807,2025-01-31 23:39:17,mobile,Ad_pdp,landing
SES_01492,USR_00160,2025-05-12 09:16:14,mobile,Ad_pdp,Checkout
SES_01493,USR_00626,2025-07-17 05:48:20,mobile,Home,Category
SES_01494,USR_00458,2025-03-25 17:34:05,mobile,Home,Category
SES_01495,USR_00590,2025-07-10 11:44:16,mobile,Category,landing
SES_01496,USR_00796,2025-10-10 16:08:00,laptop,Home,landing
SES_01497,USR_00221,2025-01-18 08:48:24,tablet,Ad_pdp,Cart
SES_01498,USR_00522,2025-05-30 11:34:19,mobile,Home,Cart
SES_01499,USR_00629,2025-12-08 22:33:37,mobile,Category,landing
SES_01500,USR_00813,2025-03-09 17:18:09,mobile,Ad_pdp,Product
SES_01501,USR_00600,2025-07-28 17:23:24,mobile,Home,Checkout
SES_01502,USR_00909,2025-10-20 03:29:57,mobile,Category,Cart
SES_01503,USR_00796,2025-04-02 14:58:06,laptop,Product,Checkout
SES_01504,USR_00292,2025-06-24 18:35:37,mobile,Ad_pdp,Product
SES_01505,USR_00465,2025-09-03 00:26:14,mobile,Home,Category
SES_01506,USR_00373,2025-02-06 00:27:03,tablet,Home,Category
SES_01507,USR_00876,2025-02-13 00:52:45,mobile,Home,Cart
SES_01508,USR_00577,2025-05-02 01:01:37,mobile,Product,Product
SES_01509,USR_00782,2025-06-26 21:21:29,mobile,Category,Checkout
SES_01510,USR_00225,2025-09-11 11:12:54,mobile,Home,Category
SES_01511,USR_00430,2025-01-05 02:27:22,mobile,Product,landing
SES_01512,USR_00923,2025-01-12 14:48:51,mobile,Home,landing
SES_01513,USR_00950,2025-02-27 16:48:04,mobile,Home,landing
SES_01514,USR_00734,2025-03-29 03:31:34,mobile,Home,landing
SES_01515,USR_00995,2025-06-12 21:16:06,mobile,Home,landing
SES_01516,USR_00577,2025-11-15 21:53:13,mobile,Ad_pdp,landing
SES_01517,USR_00406,2025-03-08 18:47:54,mobile,Category,landing
SES_01518,USR_00541,2025-06-02 17:58:15,mobile,Category,Product
SES_01519,USR_00949,2025-07-16 04:49:59,mobile,Home,Category
SES_01520,USR_00650,2025-08-10 12:24:05,mobile,Home,landing
SES_01521,USR_00996,2025-07-17 10:40:31,mobile,Home,Product
SES_01522,USR_00906,2025-05-30 10:29:44,mobile,Category,landing
SES_01523,USR_00873,2025-09-03 04:44:14,mobile,Category,landing
SES_01524,USR_00041,2025-12-06 01:58:40,mobile,Home,landing
SES_01525,USR_00139,2025-09-19 21:09:59,mobile,Home,Category
SES_01526,USR_00812,2025-07-02 08:21:01,tablet,Home,landing
SES_01527,USR_00409,2025-04-22 01:12:43,mobile,Home,Category
SES_01528,USR_00651,2025-10-04 06:27:44,mobile,Product,Checkout
SES_01529,USR_00524,2025-11-20 23:31:10,mobile,Category,Category
SES_01530,USR_00188,2025-08-16 21:19:50,mobile,Ad_pdp,landing
SES_01531,USR_00280,2025-11-05 16:27:28,laptop,Home,landing
SES_01532,USR_00174,2025-03-30 23:20:40,mobile,Ad_pdp,Product
SES_01533,USR_00577,2025-07-06 00:55:37,laptop,Home,landing
SES_01534,USR_00127,2025-10-24 11:54:11,mobile,Home,landing
SES_01535,USR_00423,2025-09-05 03:31:04,tablet,Category,Product
SES_01536,USR_00181,2025-06-07 02:04:18,mobile,Product,landing
SES_01537,USR_00735,2025-10-21 13:39:55,tablet,Home,Product
SES_01538,USR_00132,2025-04-15 03:06:38,laptop,Category,Product
SES_01539,USR_00491,2025-01-24 21:09:29,mobile,Home,landing
SES_01540,USR_00768,2025-12-08 23:19:08,mobile,Category,landing
SES_01541,USR_00381,2025-01-17 02:49:55,mobile,Home,Cart
SES_01542,USR_00400,2025-09-04 11:39:43,laptop,Ad_pdp,Product
SES_01543,USR_00290,2025-07-22 17:07:57,mobile,Home,Checkout
SES_01544,USR_00714,2025-05-19 07:50:11,mobile,Category,Category
SES_01545,USR_00043,2025-09-05 00:12:09,mobile,Home,Checkout
SES_01546,USR_00931,2025-06-09 07:00:35,tablet,Home,Product
SES_01547,USR_00534,2025-11-21 07:57:02,mobile,Category,landing
SES_01548,USR_00267,2025-01-30 02:14:54,mobile,Home,Category
SES_01549,USR_00657,2025-12-24 11:30:27,laptop,Product,landing
SES_01550,USR_00446,2025-01-06 12:09:20,mobile,Home,Category
SES_01551,USR_00178,2025-05-29 06:16:33,mobile,Home,Product
SES_01552,USR_00106,2025-07-27 13:59:13,mobile,Home,Checkout
SES_01553,USR_00094,2025-06-27 09:06:48,laptop,Home,landing
SES_01554,USR_00934,2025-12-11 03:02:40,mobile,Ad_pdp,landing
SES_01555,USR_00138,2025-01-23 11:23:49,mobile,Home,Category
SES_01556,USR_00644,2025-11-03 06:20:21,mobile,Home,Cart
SES_01557,USR_00327,2025-11-26 06:54:56,mobile,Product,Product
SES_01558,USR_00056,2025-10-07 21:10:13,tablet,Home,Product
SES_01559,USR_00405,2025-12-18 01:25:31,mobile,Home,Category
SES_01560,USR_00068,2025-09-13 13:49:49,mobile,Category,landing
SES_01561,USR_00756,2025-02-21 06:43:54,tablet,Home,Product
