event_id,session_id,stage,event_time
EVT_003200,SES_01388,Category,2025-05-08 04:50:35
EVT_003201,SES_01389,landing,2025-09-05 05:56:57
EVT_003202,SES_01389,Category,2025-09-05 05:58:46
EVT_003203,SES_01390,landing,2025-01-09 15:56:20
EVT_003204,SES_01390,Category,2025-01-09 15:58:11
EVT_003205,SES_01391,landing,2025-08-10 21:43:39
EVT_003206,SES_01392,landing,2025-04-28 11:16:03
EVT_003207,SES_01393,landing,2025-04-26 13:41:34
EVT_003208,SES_01393,Category,2025-04-26 13:42:19
EVT_003209,SES_01393,Product,2025-04-26 13:43:02
EVT_003210,SES_01394,landing,2025-03-11 06:45:47
EVT_003211,SES_01395,landing,2025-10-27 17:39:15
EVT_003212,SES_01396,landing,2025-08-21 11:14:11
EVT_003213,SES_01397,landing,2025-04-17 02:06:54
EVT_003214,SES_01398,landing,2025-01-28 08:23:30
EVT_003215,SES_01398,Category,2025-01-28 08:24:45
EVT_003216,SES_01398,Product,2025-01-28 08:26:42
EVT_003217,SES_01398,Cart,2025-01-28 08:27:24
EVT_003218,SES_01399,landing,2025-10-03 10:12:47
EVT_003219,SES_01399,Category,2025-10-03 10:13:38
EVT_003220,SES_01399,Product,2025-10-03 10:15:35
EVT_003221,SES_01399,Cart,2025-10-03 10:16:04
EVT_003222,SES_01400,landing,2025-05-26 14:43:47
EVT_003223,SES_01400,Category,2025-05-26 14:45:37
EVT_003224,SES_01400,Product,2025-05-26 14:45:59
EVT_003225,SES_01401,landing,2025-06-08 01:39:34
EVT_003226,SES_01402,landing,2025-01-12 07:19:41
EVT_003227,SES_01402,Category,2025-01-12 07:21:38
EVT_003228,SES_01403,landing,2025-12-18 13:36:40
EVT_003229,SES_01403,Category,2025-12-18 13:37:33
EVT_003230,SES_01404,landing,2025-09-03 09:02:12
EVT_003231,SES_01404,Category,2025-09-03 09:03:33
EVT_003232,SES_01404,Product,2025-09-03 09:05:27
EVT_003233,SES_01404,Cart,2025-09-03 09:06:13
EVT_003234,SES_01405,landing,2025-07-25 17:07:43
EVT_003235,SES_01405,Category,2025-07-25 17:08:53
EVT_003236,SES_01405,Product,2025-07-25 17:10:01
EVT_003237,SES_01405,Cart,2025-07-25 17:11:50
EVT_003238,SES_01405,Checkout,2025-07-25 17:12:57
EVT_003239,SES_01406,landing,2025-10-09 06:45:11
EVT_003240,SES_01407,landing,2025-11-19 10:43:59
EVT_003241,SES_01407,Category,2025-11-19 10:44:19
EVT_003242,SES_01408,landing,2025-09-20 19:46:41
EVT_003243,SES_01408,Category,2025-09-20 19:46:58
EVT_003244,SES_01408,Product,2025-09-20 19:48:33
EVT_003245,SES_01408,Cart,2025-09-20 19:49:20
EVT_003246,SES_01409,landing,2025-11-25 02:40:19
EVT_003247,SES_01410,landing,2025-02-22 02:31:53
EVT_003248,SES_01410,Category,2025-02-22 02:33:09
EVT_003249,SES_01411,landing,2025-01-09 16:36:31
EVT_003250,SES_01411,Category,2025-01-09 16:37:36
EVT_003251,SES_01412,landing,2025-05-18 02:38:41
EVT_003252,SES_01413,landing,2025-07-27 04:51:37
EVT_003253,SES_01414,landing,2025-08-08 10:52:52
EVT_003254,SES_01415,landing,2025-11-08 02:06:19
EVT_003255,SES_01416,landing,2025-02-22 20:44:01
EVT_003256,SES_01416,Category,2025-02-22 20:44:46
EVT_003257,SES_01417,landing,2025-12-26 15:39:38
EVT_003258,SES_01417,Category,2025-12-26 15:41:12
EVT_003259,SES_01417,Product,2025-12-26 15:42:22
EVT_003260,SES_01418,landing,2025-12-12 12:09:09
EVT_003261,SES_01418,Category,2025-12-12 12:10:01
EVT_003262,SES_01419,landing,2025-11-27 01:30:58
EVT_003263,SES_01420,landing,2025-11-09 20:02:17
EVT_003264,SES_01421,landing,2025-05-16 02:05:42
EVT_003265,SES_01421,Category,2025-05-16 02:06:11
EVT_003266,SES_01421,Product,2025-05-16 02:07:59
EVT_003267,SES_01422,landing,2025-10-20 23:15:21
EVT_003268,SES_01422,Category,2025-10-20 23:17:12
EVT_003269,SES_01422,Product,2025-10-20 23:18:05
EVT_003270,SES_01423,landing,2025-05-07 16:39:16
EVT_003271,SES_01424,landing,2025-11-07 10:03:22
EVT_003272,SES_01425,landing,2025-03-29 10:22:59
EVT_003273,SES_01426,landing,2025-05-28 07:21:42
EVT_003274,SES_01427,landing,2025-09-01 11:22:17
EVT_003275,SES_01428,landing,2025-11-11 06:44:07
EVT_003276,SES_01429,landing,2025-01-26 14:01:04
EVT_003277,SES_01430,landing,2025-08-09 22:19:17
EVT_003278,SES_01430,Category,2025-08-09 22:20:19
EVT_003279,SES_01431,landing,2025-11-12 11:46:56
EVT_003280,SES_01432,landing,2025-01-05 05:07:44
EVT_003281,SES_01432,Category,2025-01-05 05:08:46
EVT_003282,SES_01432,Product,2025-01-05 05:09:08
EVT_003283,SES_01432,Cart,2025-01-05 05:10:51
EVT_003284,SES_01433,landing,2025-04-10 19:48:56
EVT_003285,SES_01434,landing,2025-03-05 13:01:42
EVT_003286,SES_01435,landing,2025-07-07 11:32:07
EVT_003287,SES_01436,landing,2025-10-24 08:17:44
EVT_003288,SES_01437,landing,2025-04-21 23:44:39
EVT_003289,SES_01437,Category,2025-04-21 23:45:24
EVT_003290,SES_01437,Product,2025-04-21 23:45:44
EVT_003291,SES_01438,landing,2025-01-12 21:19:31
EVT_003292,SES_01438,Category,2025-01-12 21:21:16
EVT_003293,SES_01439,landing,2025-04-19 12:33:37
EVT_003294,SES_01439,Category,2025-04-19 12:35:27
EVT_003295,SES_01440,landing,2025-10-07 02:26:44
EVT_003296,SES_01440,Category,2025-10-07 02:28:42
EVT_003297,SES_01440,Product,2025-10-07 02:30:00
EVT_003298,SES_01440,Cart,2025-10-07 02:31:20
EVT_003299,SES_01441,landing,2025-05-11 17:35:31
EVT_003300,SES_01442,landing,2025-03-05 18:26:44
EVT_003301,SES_01442,Category,2025-03-05 18:28:18
EVT_003302,SES_01442,Product,2025-03-05 18:28:35
EVT_003303,SES_01443,landing,2025-10-08 03:53:51
EVT_003304,SES_01444,landing,2025-08-26 01:27:14
EVT_003305,SES_01444,Category,2025-08-26 01:28:06
EVT_003306,SES_01444,Product,2025-08-26 01:28:24
EVT_003307,SES_01445,landing,2025-05-03 21:20:21
EVT_003308,SES_01445,Category,2025-05-03 21:22:18
EVT_003309,SES_01445,Product,2025-05-03 21:23:11
EVT_003310,SES_01445,Cart,2025-05-03 21:24:16
EVT_003311,SES_01446,landing,2025-10-01 18:31:43
EVT_003312,SES_01446,Category,2025-10-01 18:33:17
EVT_003313,SES_01447,landing,2025-02-20 03:10:49
EVT_003314,SES_01448,landing,2025-12-20 01:27:24
EVT_003315,SES_01448,Category,2025-12-20 01:27:47
EVT_003316,SES_01448,Product,2025-12-20 01:29:04
EVT_003317,SES_01448,Cart,2025-12-20 01:29:50
EVT_003318,SES_01449,landing,2025-08-19 05:14:05
EVT_003319,SES_01449,Category,2025-08-19 05:14:58
EVT_003320,SES_01450,landing,2025-12-14 13:52:45
EVT_003321,SES_01451,landing,2025-08-03 01:05:55
EVT_003322,SES_01451,Category,2025-08-03 01:06:42
EVT_003323,SES_01451,Product,2025-08-03 01:08:19
EVT_003324,SES_01451,Cart,2025-08-03 01:09:27
EVT_003325,SES_01451,Checkout,2025-08-03 01:10:18
EVT_003326,SES_01451,Thank_you,2025-08-03 01:10:43
EVT_003327,SES_01452,landing,2025-06-24 19:02:25
EVT_003328,SES_01452,Category,2025-06-24 19:03:06
EVT_003329,SES_01452,Product,2025-06-24 19:03:40
EVT_003330,SES_01452,Cart,2025-06-24 19:04:27
EVT_003331,SES_01453,landing,2025-07-28 18:58:48
EVT_003332,SES_01453,Category,2025-07-28 18:59:09
EVT_003333,SES_01453,Product,2025-07-28 18:59:40
EVT_003334,SES_01454,landing,2025-07-29 14:00:52
EVT_003335,SES_01454,Category,2025-07-29 14:02:49
EVT_003336,SES_01454,Product,2025-07-29 14:04:12
EVT_003337,SES_01454,Cart,2025-07-29 14:05:49
EVT_003338,SES_01454,Checkout,2025-07-29 14:07:38
EVT_003339,SES_01455,landing,2025-04-07 09:51:05
EVT_003340,SES_01455,Category,2025-04-07 09:51:39
EVT_003341,SES_01456,landing,2025-12-07 21:19:19
EVT_003342,SES_01457,landing,2025-01-09 22:03:34
EVT_003343,SES_01458,landing,2025-08-07 12:10:42
EVT_003344,SES_01459,landing,2025-10-13 21:06:55
EVT_003345,SES_01460,landing,2025-07-26 19:32:29
EVT_003346,SES_01461,landing,2025-06-03 02:04:17
EVT_003347,SES_01461,Category,2025-06-03 02:04:44
EVT_003348,SES_01461,Product,2025-06-03 02:05:36
EVT_003349,SES_01461,Cart,2025-06-03 02:06:07
EVT_003350,SES_01461,Checkout,2025-06-03 02:07:49
EVT_003351,SES_01462,landing,2025-07-03 03:12:35
EVT_003352,SES_01462,Category,2025-07-03 03:13:45
EVT_003353,SES_01462,Product,2025-07-03 03:14:06
EVT_003354,SES_01463,landing,2025-01-31 21:54:15
EVT_003355,SES_01463,Category,2025-01-31 21:55:05
EVT_003356,SES_01464,landing,2025-11-16 08:00:33
EVT_003357,SES_01464,Category,2025-11-16 08:02:24
EVT_003358,SES_01465,landing,2025-03-15 15:21:39
EVT_003359,SES_01465,Category,2025-03-15 15:22:00
EVT_003360,SES_01465,Product,2025-03-15 15:23:33
EVT_003361,SES_01466,landing,2025-03-29 10:03:59
EVT_003362,SES_01466,Category,2025-03-29 10:05:10
EVT_003363,SES_01466,Product,2025-03-29 10:05:40
EVT_003364,SES_01467,landing,2025-04-13 22:27:57
EVT_003365,SES_01468,landing,2025-06-03 00:24:45
EVT_003366,SES_01468,Category,2025-06-03 00:26:07
EVT_003367,SES_01469,landing,2025-05-28 18:21:49
EVT_003368,SES_01469,Category,2025-05-28 18:22:32
EVT_003369,SES_01470,landing,2025-08-29 09:25:17
EVT_003370,SES_01470,Category,2025-08-29 09:26:12
EVT_003371,SES_01470,Product,2025-08-29 09:27:26
EVT_003372,SES_01470,Cart,2025-08-29 09:27:41
EVT_003373,SES_01470,Checkout,2025-08-29 09:29:02
EVT_003374,SES_01470,Thank_you,2025-08-29 09:30:03
EVT_003375,SES_01471,landing,2025-10-27 12:34:38
EVT_003376,SES_01471,Category,2025-10-27 12:34:59
EVT_003377,SES_01471,Product,2025-10-27 12:36:33
EVT_003378,SES_01471,Cart,2025-10-27 12:37:05
EVT_003379,SES_01471,Checkout,2025-10-27 12:38:56
EVT_003380,SES_01472,landing,2025-04-02 12:26:37
EVT_003381,SES_01472,Category,2025-04-02 12:28:03
EVT_003382,SES_01472,Product,2025-04-02 12:29:55
EVT_003383,SES_01472,Cart,2025-04-02 12:31:02
EVT_003384,SES_01472,Checkout,2025-04-02 12:31:41
EVT_003385,SES_01473,landing,2025-01-16 17:38:56
EVT_003386,SES_01473,Category,2025-01-16 17:40:16
EVT_003387,SES_01474,landing,2025-03-21 08:57:58
EVT_003388,SES_01475,landing,2025-01-17 22:32:02
EVT_003389,SES_01476,landing,2025-05-05 21:30:19
EVT_003390,SES_01476,Category,2025-05-05 21:30:48
EVT_003391,SES_01477,landing,2025-10-03 14:31:23
EVT_003392,SES_01477,Category,2025-10-03 14:31:50
EVT_003393,SES_01477,Product,2025-10-03 14:32:07
EVT_003394,SES_01478,landing,2025-11-25 23:05:30
EVT_003395,SES_01478,Category,2025-11-25 23:06:04
EVT_003396,SES_01479,landing,2025-02-01 00:39:14
EVT_003397,SES_01480,landing,2025-03-04 15:09:41
EVT_003398,SES_01481,landing,2025-09-06 16:05:22
EVT_003399,SES_01481,Category,2025-09-06 16:05:43
EVT_003400,SES_01481,Product,2025-09-06 16:06:08
EVT_003401,SES_01482,landing,2025-10-13 05:17:37
EVT_003402,SES_01483,landing,2025-01-13 19:02:26
EVT_003403,SES_01484,landing,2025-08-27 02:32:36
EVT_003404,SES_01484,Category,2025-08-27 02:33:10
EVT_003405,SES_01484,Product,2025-08-27 02:33:56
EVT_003406,SES_01485,landing,2025-05-09 11:29:13
EVT_003407,SES_01485,Category,2025-05-09 11:29:59
EVT_003408,SES_01486,landing,2025-12-06 15:43:21
EVT_003409,SES_01487,landing,2025-10-21 16:17:59
EVT_003410,SES_01488,landing,2025-09-25 11:31:46
EVT_003411,SES_01488,Category,2025-09-25 11:33:02
EVT_003412,SES_01488,Product,2025-09-25 11:33:49
EVT_003413,SES_01489,landing,2025-11-16 17:10:40
EVT_003414,SES_01489,Category,2025-11-16 17:11:57
EVT_003415,SES_01490,landing,2025-09-16 21:43:02
EVT_003416,SES_01491,landing,2025-01-31 23:39:17
EVT_003417,SES_01492,landing,2025-05-12 09:16:14
EVT_003418,SES_01492,Category,2025-05-12 09:17:34
EVT_003419,SES_01492,Product,2025-05-12 09:18:45
EVT_003420,SES_01492,Cart,2025-05-12 09:20:05
EVT_003421,SES_01492,Checkout,2025-05-12 09:21:31
EVT_003422,SES_01493,landing,2025-07-17 05:48:20
EVT_003423,SES_01493,Category,2025-07-17 05:50:17
EVT_003424,SES_01494,landing,2025-03-25 17:34:05
EVT_003425,SES_01494,Category,2025-03-25 17:34:29
EVT_003426,SES_01495,landing,2025-07-10 11:44:16
EVT_003427,SES_01496,landing,2025-10-10 16:08:00
EVT_003428,SES_01497,landing,2025-01-18 08:48:24
EVT_003429,SES_01497,Category,2025-01-18 08:50:13
EVT_003430,SES_01497,Product,2025-01-18 08:50:34
EVT_003431,SES_01497,Cart,2025-01-18 08:50:52
EVT_003432,SES_01498,landing,2025-05-30 11:34:19
EVT_003433,SES_01498,Category,2025-05-30 11:35:30
EVT_003434,SES_01498,Product,2025-05-30 11:36:43
EVT_003435,SES_01498,Cart,2025-05-30 11:37:25
EVT_003436,SES_01499,landing,2025-12-08 22:33:37
EVT_003437,SES_01500,landing,2025-03-09 17:18:09
EVT_003438,SES_01500,Category,2025-03-09 17:18:31
EVT_003439,SES_01500,Product,2025-03-09 17:19:39
EVT_003440,SES_01501,landing,2025-07-28 17:23:24
EVT_003441,SES_01501,Category,2025-07-28 17:24:35
EVT_003442,SES_01501,Product,2025-07-28 17:25:15
EVT_003443,SES_01501,Cart,2025-07-28 17:26:23
EVT_003444,SES_01501,Checkout,2025-07-28 17:26:41
EVT_003445,SES_01502,landing,2025-10-20 03:29:57
EVT_003446,SES_01502,Category,2025-10-20 03:30:28
EVT_003447,SES_01502,Product,2025-10-20 03:32:03
EVT_003448,SES_01502,Cart,2025-10-20 03:33:23
EVT_003449,SES_01503,landing,2025-04-02 14:58:06
EVT_003450,SES_01503,Category,2025-04-02 14:59:35
EVT_003451,SES_01503,Product,2025-04-02 15:00:41
EVT_003452,SES_01503,Cart,2025-04-02 15:02:21
EVT_003453,SES_01503,Checkout,2025-04-02 15:02:52
EVT_003454,SES_01504,landing,2025-06-24 18:35:37
EVT_003455,SES_01504,Category,2025-06-24 18:37:16
EVT_003456,SES_01504,Product,2025-06-24 18:38:37
EVT_003457,SES_01505,landing,2025-09-03 00:26:14
EVT_003458,SES_01505,Category,2025-09-03 00:27:31
EVT_003459,SES_01506,landing,2025-02-06 00:27:03
EVT_003460,SES_01506,Category,2025-02-06 00:27:41
EVT_003461,SES_01507,landing,2025-02-13 00:52:45
EVT_003462,SES_01507,Category,2025-02-13 00:54:08
EVT_003463,SES_01507,Product,2025-02-13 00:55:34
EVT_003464,SES_01507,Cart,2025-02-13 00:57:15
EVT_003465,SES_01508,landing,2025-05-02 01:01:37
EVT_003466,SES_01508,Category,2025-05-02 01:02:56
EVT_003467,SES_01508,Product,2025-05-02 01:04:22
EVT_003468,SES_01509,landing,2025-06-26 21:21:29
EVT_003469,SES_01509,Category,2025-06-26 21:22:36
EVT_003470,SES_01509,Product,2025-06-26 21:24:22
EVT_003471,SES_01509,Cart,2025-06-26 21:25:56
EVT_003472,SES_01509,Checkout,2025-06-26 21:26:33
EVT_003473,SES_01510,landing,2025-09-11 11:12:54
EVT_003474,SES_01510,Category,2025-09-11 11:14:43
EVT_003475,SES_01511,landing,2025-01-05 02:27:22
EVT_003476,SES_01512,landing,2025-01-12 14:48:51
EVT_003477,SES_01513,landing,2025-02-27 16:48:04
EVT_003478,SES_01514,landing,2025-03-29 03:31:34
EVT_003479,SES_01515,landing,2025-06-12 21:16:06
EVT_003480,SES_01516,landing,2025-11-15 21:53:13
EVT_003481,SES_01517,landing,2025-03-08 18:47:54
EVT_003482,SES_01518,landing,2025-06-02 17:58:15
EVT_003483,SES_01518,Category,2025-06-02 18:00:09
EVT_003484,SES_01518,Product,2025-06-02 18:01:24
EVT_003485,SES_01519,landing,2025-07-16 04:49:59
EVT_003486,SES_01519,Category,2025-07-16 04:50:48
EVT_003487,SES_01520,landing,2025-08-10 12:24:05
EVT_003488,SES_01521,landing,2025-07-17 10:40:31
EVT_003489,SES_01521,Category,2025-07-17 10:41:43
EVT_003490,SES_01521,Product,2025-07-17 10:43:25
EVT_003491,SES_01522,landing,2025-05-30 10:29:44
EVT_003492,SES_01523,landing,2025-09-03 04:44:14
EVT_003493,SES_01524,landing,2025-12-06 01:58:40
EVT_003494,SES_01525,landing,2025-09-19 21:09:59
EVT_003495,SES_01525,Category,2025-09-19 21:11:31
EVT_003496,SES_01526,landing,2025-07-02 08:21:01
EVT_003497,SES_01527,landing,2025-04-22 01:12:43
EVT_003498,SES_01527,Category,2025-04-22 01:13:56
EVT_003499,SES_01528,landing,2025-10-04 06:27:44
EVT_003500,SES_01528,Category,2025-10-04 06:28:36
EVT_003501,SES_01528,Product,2025-10-04 06:29:23
EVT_003502,SES_01528,Cart,2025-10-04 06:29:49
EVT_003503,SES_01528,Checkout,2025-10-04 06:31:25
EVT_003504,SES_01529,landing,2025-11-20 23:31:10
EVT_003505,SES_01529,Category,2025-11-20 23:31:55
EVT_003506,SES_01530,landing,2025-08-16 21:19:50
EVT_003507,SES_01531,landing,2025-11-05 16:27:28
EVT_003508,SES_01532,landing,2025-03-30 23:20:40
EVT_003509,SES_01532,Category,2025-03-30 23:21:14
EVT_003510,SES_01532,Product,2025-03-30 23:23:06
EVT_003511,SES_01533,landing,2025-07-06 00:55:37
EVT_003512,SES_01534,landing,2025-10-24 11:54:11
EVT_003513,SES_01535,landing,2025-09-05 03:31:04
EVT_003514,SES_01535,Category,2025-09-05 03:31:46
EVT_003515,SES_01535,Product,2025-09-05 03:33:21
EVT_003516,SES_01536,landing,2025-06-07 02:04:18
EVT_003517,SES_01537,landing,2025-10-21 13:39:55
EVT_003518,SES_01537,Category,2025-10-21 13:41:20
EVT_003519,SES_01537,Product,2025-10-21 13:42:43
EVT_003520,SES_01538,landing,2025-04-15 03:06:38
EVT_003521,SES_01538,Category,2025-04-15 03:06:53
EVT_003522,SES_01538,Product,2025-04-15 03:07:08
EVT_003523,SES_01539,landing,2025-01-24 21:09:29
EVT_003524,SES_01540,landing,2025-12-08 23:19:08
EVT_003525,SES_01541,landing,2025-01-17 02:49:55
EVT_003526,SES_01541,Category,2025-01-17 02:51:21
EVT_003527,SES_01541,Product,2025-01-17 02:51:44
EVT_003528,SES_01541,Cart,2025-01-17 02:53:21
EVT_003529,SES_01542,landing,2025-09-04 11:39:43
EVT_003530,SES_01542,Category,2025-09-04 11:41:30
EVT_003531,SES_01542,Product,2025-09-04 11:43:20
EVT_003532,SES_01543,landing,2025-07-22 17:07:57
EVT_003533,SES_01543,Category,2025-07-22 17:08:19
EVT_003534,SES_01543,Product,2025-07-22 17:08:41
EVT_003535,SES_01543,Cart,2025-07-22 17:09:47
EVT_003536,SES_01543,Checkout,2025-07-22 17:11:00
EVT_003537,SES_01544,landing,2025-05-19 07:50:11
EVT_003538,SES_01544,Category,2025-05-19 07:50:47
EVT_003539,SES_01545,landing,2025-09-05 00:12:09
EVT_003540,SES_01545,Category,2025-09-05 00:13:41
EVT_003541,SES_01545,Product,2025-09-05 00:15:28
EVT_003542,SES_01545,Cart,2025-09-05 00:16:06
EVT_003543,SES_01545,Checkout,2025-09-05 00:16:30
EVT_003544,SES_01546,landing,2025-06-09 07:00:35
EVT_003545,SES_01546,Category,2025-06-09 07:01:22
EVT_003546,SES_01546,Product,2025-06-09 07:02:56
EVT_003547,SES_01547,landing,2025-11-21 07:57:02
EVT_003548,SES_01548,landing,2025-01-30 02:14:54
EVT_003549,SES_01548,Category,2025-01-30 02:16:22
EVT_003550,SES_01549,landing,2025-12-24 11:30:27
EVT_003551,SES_01550,landing,2025-01-06 12:09:20
EVT_003552,SES_01550,Category,2025-01-06 12:11:00
EVT_003553,SES_01551,landing,2025-05-29 06:16:33
EVT_003554,SES_01551,Category,2025-05-29 06:16:54
EVT_003555,SES_01551,Product,2025-05-29 06:18:53
EVT_003556,SES_01552,landing,2025-07-27 13:59:13
EVT_003557,SES_01552,Category,2025-07-27 14:00:13
EVT_003558,SES_01552,Product,2025-07-27 14:01:43
EVT_003559,SES_01552,Cart,2025-07-27 14:02:54
EVT_003560,SES_01552,Checkout,2025-07-27 14:04:46
EVT_003561,SES_01553,landing,2025-06-27 09:06:48
EVT_003562,SES_01554,landing,2025-12-11 03:02:40
EVT_003563,SES_01555,landing,2025-01-23 11:23:49
EVT_003564,SES_01555,Category,2025-01-23 11:24:17
EVT_003565,SES_01556,landing,2025-11-03 06:20:21
EVT_003566,SES_01556,Category,2025-11-03 06:21:29
EVT_003567,SES_01556,Product,2025-11-03 06:22:40
EVT_003568,SES_01556,Cart,2025-11-03 06:23:00
EVT_003569,SES_01557,landing,2025-11-26 06:54:56
EVT_003570,SES_01557,Category,2025-11-26 06:56:28
EVT_003571,SES_01557,Product,2025-11-26 06:57:13
EVT_003572,SES_01558,landing,2025-10-07 21:10:13
EVT_003573,SES_01558,Category,2025-10-07 21:12:06
EVT_003574,SES_01558,Product,2025-10-07 21:13:49
EVT_003575,SES_01559,landing,2025-12-18 01:25:31
EVT_003576,SES_01559,Category,2025-12-18 01:26:59
EVT_003577,SES_01560,landing,2025-09-13 13:49:49
EVT_003578,SES_01561,landing,2025-02-21 06:43:54
EVT_003579,SES_01561,Category,2025-02-21 06:45:46
EVT_003580,SES_01561,Product,2025-02-21 06:46:08
EVT_003581,SES_01562,landing,2025-10-26 17:36:58
EVT_003582,SES_01562,Category,2025-10-26 17:38:28
EVT_003583,SES_01562,Product,2025-10-26 17:38:45
EVT_003584,SES_01563,landing,2025-12-22 16:45:11
EVT_003585,SES_01563,Category,2025-12-22 16:46:44
EVT_003586,SES_01564,landing,2025-03-13 10:49:58
EVT_003587,SES_01564,Category,2025-03-13 10:51:17
EVT_003588,SES_01565,landing,2025-10-03 17:03:37
EVT_003589,SES_01566,landing,2025-08-24 17:53:51
EVT_003590,SES_01567,landing,2025-11-20 22:53:37
EVT_003591,SES_01568,landing,2025-08-23 01:05:14
EVT_003592,SES_01568,Category,2025-08-23 01:06:32
EVT_003593,SES_01568,Product,2025-08-23 01:06:50
EVT_003594,SES_01568,Cart,2025-08-23 01:08:26
EVT_003595,SES_01569,landing,2025-04-12 00:38:57
EVT_003596,SES_01570,landing,2025-02-21 07:40:48
EVT_003597,SES_01571,landing,2025-04-15 08:15:09
EVT_003598,SES_01572,landing,2025-05-26 18:50:30
EVT_003599,SES_01572,Category,2025-05-26 18:51:53
EVT_003600,SES_01572,Product,2025-05-26 18:53:22
EVT_003601,SES_01573,landing,2025-05-12 10:56:32
EVT_003602,SES_01573,Category,2025-05-12 10:56:59
EVT_003603,SES_01573,Product,2025-05-12 10:58:24
EVT_003604,SES_01574,landing,2025-09-26 15:49:09
EVT_003605,SES_01574,Category,2025-09-26 15:50:27
EVT_003606,SES_01574,Product,2025-09-26 15:50:50
EVT_003607,SES_01575,landing,2025-06-01 19:57:47
EVT_003608,SES_01576,landing,2025-01-30 23:16:16
EVT_003609,SES_01576,Category,2025-01-30 23:17:54
EVT_003610,SES_01576,Product,2025-01-30 23:18:58
EVT_003611,SES_01577,landing,2025-02-26 21:46:41
EVT_003612,SES_01577,Category,2025-02-26 21:48:26
EVT_003613,SES_01578,landing,2025-09-21 22:12:52
EVT_003614,SES_01578,Category,2025-09-21 22:13:19
EVT_003615,SES_01579,landing,2025-07-25 09:32:11
EVT_003616,SES_01580,landing,2025-09-12 01:38:16
EVT_003617,SES_01580,Category,2025-09-12 01:39:11
EVT_003618,SES_01580,Product,2025-09-12 01:40:36
EVT_003619,SES_01580,Cart,2025-09-12 01:42:35
EVT_003620,SES_01581,landing,2025-08-04 23:39:58
EVT_003621,SES_01582,landing,2025-07-14 20:40:42
EVT_003622,SES_01582,Category,2025-07-14 20:42:15
EVT_003623,SES_01583,landing,2025-07-29 05:40:28
EVT_003624,SES_01584,landing,2025-04-08 05:30:33
EVT_003625,SES_01585,landing,2025-11-10 13:00:21
EVT_003626,SES_01585,Category,2025-11-10 13:02:11
EVT_003627,SES_01585,Product,2025-11-10 13:04:01
EVT_003628,SES_01585,Cart,2025-11-10 13:05:39
EVT_003629,SES_01586,landing,2025-03-23 19:06:10
EVT_003630,SES_01586,Category,2025-03-23 19:08:01
EVT_003631,SES_01586,Product,2025-03-23 19:08:39
EVT_003632,SES_01587,landing,2025-05-13 13:36:19
EVT_003633,SES_01588,landing,2025-05-10 01:19:19
EVT_003634,SES_01589,landing,2025-05-03 18:12:04
EVT_003635,SES_01589,Category,2025-05-03 18:12:26
EVT_003636,SES_01590,landing,2025-09-13 01:10:48
EVT_003637,SES_01590,Category,2025-09-13 01:11:05
EVT_003638,SES_01590,Product,2025-09-13 01:11:42
EVT_003639,SES_01591,landing,2025-07-29 22:14:27
EVT_003640,SES_01591,Category,2025-07-29 22:15:48
EVT_003641,SES_01591,Product,2025-07-29 22:17:46
EVT_003642,SES_01591,Cart,2025-07-29 22:19:16
EVT_003643,SES_01591,Checkout,2025-07-29 22:20:49
EVT_003644,SES_01592,landing,2025-08-10 13:59:23
EVT_003645,SES_01592,Category,2025-08-10 13:59:43
EVT_003646,SES_01592,Product,2025-08-10 14:00:00
EVT_003647,SES_01593,landing,2025-10-12 22:52:37
EVT_003648,SES_01593,Category,2025-10-12 22:53:54
EVT_003649,SES_01594,landing,2025-02-26 12:40:45
EVT_003650,SES_01595,landing,2025-08-29 20:46:12
EVT_003651,SES_01595,Category,2025-08-29 20:46:47
EVT_003652,SES_01595,Product,2025-08-29 20:48:14
EVT_003653,SES_01595,Cart,2025-08-29 20:48:44
EVT_003654,SES_01595,Checkout,2025-08-29 20:49:10
EVT_003655,SES_01596,landing,2025-10-29 02:37:29
EVT_003656,SES_01596,Category,2025-10-29 02:38:08
EVT_003657,SES_01597,landing,2025-08-29 04:34:00
EVT_003658,SES_01598,landing,2025-01-19 07:16:00
EVT_003659,SES_01598,Category,2025-01-19 07:17:15
EVT_003660,SES_01599,landing,2025-01-09 04:33:01
EVT_003661,SES_01599,Category,2025-01-09 04:33:20
EVT_003662,SES_01599,Product,2025-01-09 04:34:02
EVT_003663,SES_01599,Cart,2025-01-09 04:35:56
EVT_003664,SES_01599,Checkout,2025-01-09 04:36:53
EVT_003665,SES_01599,Thank_you,2025-01-09 04:38:15
EVT_003666,SES_01600,landing,2025-10-23 11:53:13
EVT_003667,SES_01601,landing,2025-02-28 18:24:42
EVT_003668,SES_01601,Category,2025-02-28 18:25:08
EVT_003669,SES_01601,Product,2025-02-28 18:26:19
EVT_003670,SES_01602,landing,2025-08-14 04:15:39
EVT_003671,SES_01602,Category,2025-08-14 04:16:30
EVT_003672,SES_01602,Product,2025-08-14 04:17:55
EVT_003673,SES_01603,landing,2025-09-03 12:33:29
EVT_003674,SES_01603,Category,2025-09-03 12:34:56
EVT_003675,SES_01604,landing,2025-08-24 17:48:14
EVT_003676,SES_01604,Category,2025-08-24 17:49:52
EVT_003677,SES_01604,Product,2025-08-24 17:51:05
EVT_003678,SES_01604,Cart,2025-08-24 17:51:30
